ProductID,ProductCategory,ProductBrand,ProductName,ProductPrice,MinDiscount,MaxDiscount,Rating,Features,StockAvailability,WarrantyPeriod,Color,Description
LAP-MSI-7,Laptop,MSI,MSI Laptop Model-434,136874,15,29,4.4,"Touchscreen, SSD Storage, Backlit Keyboard",In Stock,2 Years,Red,"Category: Laptop, Brand: MSI, Name: MSI Laptop Model-434, Price: ₹136874, Discount Range: 15% - 29%, Rating: 4.4, Features: Touchscreen, SSD Storage, Backlit Keyboard, Warranty: 2 Years Years, Color: Red"
HEA-SON-7,Headphones,Sony,Sony Headphones Model-403,58345,6,30,4.3,"Foldable, Bass Boost, Waterproof",Out of Stock,2 Years,Blue,"Category: Headphones, Brand: Sony, Name: Sony Headphones Model-403, Price: ₹58345, Discount Range: 6% - 30%, Rating: 4.3, Features: Foldable, Bass Boost, Waterproof, Warranty: 2 Years Years, Color: Blue"
TAB-LEN-2,Tablet,Lenovo,Lenovo Tablet Model-598,68019,13,26,3.4,"Quad Speakers, 10-inch Display, Long Battery Life",In Stock,2 Years,Silver,"Category: Tablet, Brand: Lenovo, Name: Lenovo Tablet Model-598, Price: ₹68019, Discount Range: 13% - 26%, Rating: 3.4, Features: Quad Speakers, 10-inch Display, Long Battery Life, Warranty: 2 Years Years, Color: Silver"
TAB-LEN-4,Tablet,Lenovo,Lenovo Tablet Model-952,70379,18,23,3.4,"Stylus Support, 10-inch Display, Long Battery Life",Out of Stock,2 Years,Red,"Category: Tablet, Brand: Lenovo, Name: Lenovo Tablet Model-952, Price: ₹70379, Discount Range: 18% - 23%, Rating: 3.4, Features: Stylus Support, 10-inch Display, Long Battery Life, Warranty: 2 Years Years, Color: Red"
SMA-HUA-4,Smartwatch,Huawei,Huawei Smartwatch Model-378,126518,7,49,4.6,"Waterproof, Fitness Tracking, Heart Rate Monitor",In Stock,1 Year,Silver,"Category: Smartwatch, Brand: Huawei, Name: Huawei Smartwatch Model-378, Price: ₹126518, Discount Range: 7% - 49%, Rating: 4.6, Features: Waterproof, Fitness Tracking, Heart Rate Monitor, Warranty: 1 Year Years, Color: Silver"
TAB-APP-13,Tablet,Apple,Apple Tablet Model-324,143527,20,37,4.0,"Quad Speakers, Stylus Support, Detachable Keyboard",Out of Stock,2 Years,White,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-324, Price: ₹143527, Discount Range: 20% - 37%, Rating: 4.0, Features: Quad Speakers, Stylus Support, Detachable Keyboard, Warranty: 2 Years Years, Color: White"
HEA-ANK-11,Headphones,Anker,Anker Headphones Model-522,116220,12,47,4.3,"Waterproof, Foldable, Wireless",Out of Stock,1 Year,Red,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-522, Price: ₹116220, Discount Range: 12% - 47%, Rating: 4.3, Features: Waterproof, Foldable, Wireless, Warranty: 1 Year Years, Color: Red"
HEA-BOS-12,Headphones,Bose,Bose Headphones Model-954,94332,16,25,4.9,"Noise Cancellation, Bass Boost, Wireless",In Stock,1 Year,Black,"Category: Headphones, Brand: Bose, Name: Bose Headphones Model-954, Price: ₹94332, Discount Range: 16% - 25%, Rating: 4.9, Features: Noise Cancellation, Bass Boost, Wireless, Warranty: 1 Year Years, Color: Black"
SMA-XIA-9,Smartwatch,Xiaomi,Xiaomi Smartwatch Model-762,8092,5,26,4.5,"GPS, Fitness Tracking, Heart Rate Monitor",Out of Stock,3 Years,Black,"Category: Smartwatch, Brand: Xiaomi, Name: Xiaomi Smartwatch Model-762, Price: ₹8092, Discount Range: 5% - 26%, Rating: 4.5, Features: GPS, Fitness Tracking, Heart Rate Monitor, Warranty: 3 Years Years, Color: Black"
TAB-HUA-12,Tablet,Huawei,Huawei Tablet Model-455,149726,20,42,3.8,"Long Battery Life, Quad Speakers, Detachable Keyboard",Out of Stock,3 Years,Red,"Category: Tablet, Brand: Huawei, Name: Huawei Tablet Model-455, Price: ₹149726, Discount Range: 20% - 42%, Rating: 3.8, Features: Long Battery Life, Quad Speakers, Detachable Keyboard, Warranty: 3 Years Years, Color: Red"
CAM-SON-4,Camera,Sony,Sony Camera Model-266,51885,9,21,3.2,"4K Video, Touchscreen, High ISO Sensitivity",Out of Stock,3 Years,Blue,"Category: Camera, Brand: Sony, Name: Sony Camera Model-266, Price: ₹51885, Discount Range: 9% - 21%, Rating: 3.2, Features: 4K Video, Touchscreen, High ISO Sensitivity, Warranty: 3 Years Years, Color: Blue"
TAB-MIC-11,Tablet,Microsoft,Microsoft Tablet Model-513,102550,15,36,4.7,"Detachable Keyboard, 10-inch Display, Long Battery Life",In Stock,2 Years,White,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-513, Price: ₹102550, Discount Range: 15% - 36%, Rating: 4.7, Features: Detachable Keyboard, 10-inch Display, Long Battery Life, Warranty: 2 Years Years, Color: White"
CAM-GOP-12,Camera,GoPro,GoPro Camera Model-648,105600,6,47,4.9,"4K Video, High ISO Sensitivity, WiFi Connectivity",In Stock,1 Year,Red,"Category: Camera, Brand: GoPro, Name: GoPro Camera Model-648, Price: ₹105600, Discount Range: 6% - 47%, Rating: 4.9, Features: 4K Video, High ISO Sensitivity, WiFi Connectivity, Warranty: 1 Year Years, Color: Red"
CAM-NIK-11,Camera,Nikon,Nikon Camera Model-321,78246,12,35,4.4,"Touchscreen, 4K Video, High ISO Sensitivity",Out of Stock,3 Years,White,"Category: Camera, Brand: Nikon, Name: Nikon Camera Model-321, Price: ₹78246, Discount Range: 12% - 35%, Rating: 4.4, Features: Touchscreen, 4K Video, High ISO Sensitivity, Warranty: 3 Years Years, Color: White"
SMA-XIA-9,Smartphone,Xiaomi,Xiaomi Smartphone Model-497,8820,19,38,3.7,"Water Resistant, 5G, AMOLED Display",Out of Stock,2 Years,Blue,"Category: Smartphone, Brand: Xiaomi, Name: Xiaomi Smartphone Model-497, Price: ₹8820, Discount Range: 19% - 38%, Rating: 3.7, Features: Water Resistant, 5G, AMOLED Display, Warranty: 2 Years Years, Color: Blue"
LAP-LEN-2,Laptop,Lenovo,Lenovo Laptop Model-905,91571,8,24,4.8,"Lightweight, Backlit Keyboard, Touchscreen",In Stock,3 Years,Black,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-905, Price: ₹91571, Discount Range: 8% - 24%, Rating: 4.8, Features: Lightweight, Backlit Keyboard, Touchscreen, Warranty: 3 Years Years, Color: Black"
SMA-XIA-10,Smartwatch,Xiaomi,Xiaomi Smartwatch Model-555,45540,14,41,3.7,"Waterproof, Customizable Watch Faces, Fitness Tracking",In Stock,3 Years,White,"Category: Smartwatch, Brand: Xiaomi, Name: Xiaomi Smartwatch Model-555, Price: ₹45540, Discount Range: 14% - 41%, Rating: 3.7, Features: Waterproof, Customizable Watch Faces, Fitness Tracking, Warranty: 3 Years Years, Color: White"
TAB-AMA-4,Tablet,Amazon,Amazon Tablet Model-209,33958,6,48,4.9,"Long Battery Life, Detachable Keyboard, Stylus Support",In Stock,3 Years,Red,"Category: Tablet, Brand: Amazon, Name: Amazon Tablet Model-209, Price: ₹33958, Discount Range: 6% - 48%, Rating: 4.9, Features: Long Battery Life, Detachable Keyboard, Stylus Support, Warranty: 3 Years Years, Color: Red"
HEA-BOS-8,Headphones,Bose,Bose Headphones Model-934,115570,9,31,4.3,"Bass Boost, Foldable, Waterproof",In Stock,3 Years,Blue,"Category: Headphones, Brand: Bose, Name: Bose Headphones Model-934, Price: ₹115570, Discount Range: 9% - 31%, Rating: 4.3, Features: Bass Boost, Foldable, Waterproof, Warranty: 3 Years Years, Color: Blue"
TAB-AMA-6,Tablet,Amazon,Amazon Tablet Model-914,116228,13,41,4.9,"Long Battery Life, Stylus Support, 10-inch Display",Out of Stock,1 Year,Silver,"Category: Tablet, Brand: Amazon, Name: Amazon Tablet Model-914, Price: ₹116228, Discount Range: 13% - 41%, Rating: 4.9, Features: Long Battery Life, Stylus Support, 10-inch Display, Warranty: 1 Year Years, Color: Silver"
LAP-ASU-5,Laptop,Asus,Asus Laptop Model-604,95764,7,21,4.6,"Lightweight, Backlit Keyboard, Touchscreen",In Stock,2 Years,Silver,"Category: Laptop, Brand: Asus, Name: Asus Laptop Model-604, Price: ₹95764, Discount Range: 7% - 21%, Rating: 4.6, Features: Lightweight, Backlit Keyboard, Touchscreen, Warranty: 2 Years Years, Color: Silver"
HEA-ANK-12,Headphones,Anker,Anker Headphones Model-251,15948,11,37,4.4,"Bass Boost, Foldable, Waterproof",In Stock,3 Years,White,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-251, Price: ₹15948, Discount Range: 11% - 37%, Rating: 4.4, Features: Bass Boost, Foldable, Waterproof, Warranty: 3 Years Years, Color: White"
SMA-SAM-14,Smartwatch,Samsung,Samsung Smartwatch Model-747,46112,7,29,4.6,"Customizable Watch Faces, GPS, Heart Rate Monitor",Out of Stock,3 Years,Silver,"Category: Smartwatch, Brand: Samsung, Name: Samsung Smartwatch Model-747, Price: ₹46112, Discount Range: 7% - 29%, Rating: 4.6, Features: Customizable Watch Faces, GPS, Heart Rate Monitor, Warranty: 3 Years Years, Color: Silver"
CAM-FUJ-2,Camera,Fujifilm,Fujifilm Camera Model-551,103740,19,46,4.9,"WiFi Connectivity, Touchscreen, Image Stabilization",In Stock,2 Years,White,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-551, Price: ₹103740, Discount Range: 19% - 46%, Rating: 4.9, Features: WiFi Connectivity, Touchscreen, Image Stabilization, Warranty: 2 Years Years, Color: White"
LAP-MIC-3,Laptop,Microsoft,Microsoft Laptop Model-722,97377,15,48,3.4,"Backlit Keyboard, Touchscreen, Lightweight",Out of Stock,3 Years,Red,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-722, Price: ₹97377, Discount Range: 15% - 48%, Rating: 3.4, Features: Backlit Keyboard, Touchscreen, Lightweight, Warranty: 3 Years Years, Color: Red"
CAM-FUJ-10,Camera,Fujifilm,Fujifilm Camera Model-822,24823,11,31,4.8,"High ISO Sensitivity, Image Stabilization, 4K Video",In Stock,3 Years,Blue,"Category: Camera, Brand: Fujifilm, Name: Fujifilm Camera Model-822, Price: ₹24823, Discount Range: 11% - 31%, Rating: 4.8, Features: High ISO Sensitivity, Image Stabilization, 4K Video, Warranty: 3 Years Years, Color: Blue"
HEA-BOA-4,Headphones,Boat,Boat Headphones Model-352,129788,13,41,3.2,"Bass Boost, Foldable, Noise Cancellation",Out of Stock,3 Years,Red,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-352, Price: ₹129788, Discount Range: 13% - 41%, Rating: 3.2, Features: Bass Boost, Foldable, Noise Cancellation, Warranty: 3 Years Years, Color: Red"
SMA-FIT-9,Smartwatch,Fitbit,Fitbit Smartwatch Model-510,149154,6,23,3.3,"Waterproof, Fitness Tracking, Customizable Watch Faces",In Stock,3 Years,Black,"Category: Smartwatch, Brand: Fitbit, Name: Fitbit Smartwatch Model-510, Price: ₹149154, Discount Range: 6% - 23%, Rating: 3.3, Features: Waterproof, Fitness Tracking, Customizable Watch Faces, Warranty: 3 Years Years, Color: Black"
TAB-GOO-8,Tablet,Google,Google Tablet Model-820,6493,18,29,4.4,"Detachable Keyboard, Long Battery Life, Quad Speakers",Out of Stock,1 Year,Blue,"Category: Tablet, Brand: Google, Name: Google Tablet Model-820, Price: ₹6493, Discount Range: 18% - 29%, Rating: 4.4, Features: Detachable Keyboard, Long Battery Life, Quad Speakers, Warranty: 1 Year Years, Color: Blue"
HEA-BOA-5,Headphones,Boat,Boat Headphones Model-302,78378,7,48,4.2,"Bass Boost, Foldable, Waterproof",Out of Stock,1 Year,White,"Category: Headphones, Brand: Boat, Name: Boat Headphones Model-302, Price: ₹78378, Discount Range: 7% - 48%, Rating: 4.2, Features: Bass Boost, Foldable, Waterproof, Warranty: 1 Year Years, Color: White"
LAP-MIC-6,Laptop,Microsoft,Microsoft Laptop Model-893,102104,14,25,4.6,"Touchscreen, Backlit Keyboard, SSD Storage",Out of Stock,3 Years,Silver,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-893, Price: ₹102104, Discount Range: 14% - 25%, Rating: 4.6, Features: Touchscreen, Backlit Keyboard, SSD Storage, Warranty: 3 Years Years, Color: Silver"
LAP-MIC-8,Laptop,Microsoft,Microsoft Laptop Model-326,42487,17,37,3.3,"SSD Storage, Backlit Keyboard, High-Performance GPU",In Stock,1 Year,Silver,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-326, Price: ₹42487, Discount Range: 17% - 37%, Rating: 3.3, Features: SSD Storage, Backlit Keyboard, High-Performance GPU, Warranty: 1 Year Years, Color: Silver"
LAP-DEL-9,Laptop,Dell,Dell Laptop Model-711,131527,16,20,3.4,"High-Performance GPU, Backlit Keyboard, Touchscreen",In Stock,3 Years,Black,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-711, Price: ₹131527, Discount Range: 16% - 20%, Rating: 3.4, Features: High-Performance GPU, Backlit Keyboard, Touchscreen, Warranty: 3 Years Years, Color: Black"
SMA-REA-9,Smartphone,Realme,Realme Smartphone Model-813,85232,17,24,4.0,"AMOLED Display, Fast Charging, Water Resistant",In Stock,3 Years,Silver,"Category: Smartphone, Brand: Realme, Name: Realme Smartphone Model-813, Price: ₹85232, Discount Range: 17% - 24%, Rating: 4.0, Features: AMOLED Display, Fast Charging, Water Resistant, Warranty: 3 Years Years, Color: Silver"
SMA-XIA-7,Smartphone,Xiaomi,Xiaomi Smartphone Model-948,97823,8,29,4.5,"Dual SIM, Fast Charging, AMOLED Display",Out of Stock,3 Years,Red,"Category: Smartphone, Brand: Xiaomi, Name: Xiaomi Smartphone Model-948, Price: ₹97823, Discount Range: 8% - 29%, Rating: 4.5, Features: Dual SIM, Fast Charging, AMOLED Display, Warranty: 3 Years Years, Color: Red"
CAM-SON-1,Camera,Sony,Sony Camera Model-203,13785,9,30,3.1,"High ISO Sensitivity, Touchscreen, 4K Video",Out of Stock,3 Years,Silver,"Category: Camera, Brand: Sony, Name: Sony Camera Model-203, Price: ₹13785, Discount Range: 9% - 30%, Rating: 3.1, Features: High ISO Sensitivity, Touchscreen, 4K Video, Warranty: 3 Years Years, Color: Silver"
HEA-JBL-4,Headphones,JBL,JBL Headphones Model-893,107957,6,37,4.2,"Wireless, Waterproof, Foldable",In Stock,3 Years,Black,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-893, Price: ₹107957, Discount Range: 6% - 37%, Rating: 4.2, Features: Wireless, Waterproof, Foldable, Warranty: 3 Years Years, Color: Black"
TAB-APP-1,Tablet,Apple,Apple Tablet Model-578,127768,7,21,3.2,"Detachable Keyboard, Quad Speakers, Long Battery Life",In Stock,1 Year,Red,"Category: Tablet, Brand: Apple, Name: Apple Tablet Model-578, Price: ₹127768, Discount Range: 7% - 21%, Rating: 3.2, Features: Detachable Keyboard, Quad Speakers, Long Battery Life, Warranty: 1 Year Years, Color: Red"
CAM-SON-7,Camera,Sony,Sony Camera Model-140,118916,15,23,4.8,"High ISO Sensitivity, WiFi Connectivity, Touchscreen",In Stock,1 Year,Black,"Category: Camera, Brand: Sony, Name: Sony Camera Model-140, Price: ₹118916, Discount Range: 15% - 23%, Rating: 4.8, Features: High ISO Sensitivity, WiFi Connectivity, Touchscreen, Warranty: 1 Year Years, Color: Black"
TAB-SAM-7,Tablet,Samsung,Samsung Tablet Model-182,7317,10,45,3.1,"Quad Speakers, Detachable Keyboard, 10-inch Display",Out of Stock,3 Years,Blue,"Category: Tablet, Brand: Samsung, Name: Samsung Tablet Model-182, Price: ₹7317, Discount Range: 10% - 45%, Rating: 3.1, Features: Quad Speakers, Detachable Keyboard, 10-inch Display, Warranty: 3 Years Years, Color: Blue"
LAP-LEN-6,Laptop,Lenovo,Lenovo Laptop Model-872,15504,16,33,4.9,"Lightweight, Backlit Keyboard, SSD Storage",In Stock,3 Years,Blue,"Category: Laptop, Brand: Lenovo, Name: Lenovo Laptop Model-872, Price: ₹15504, Discount Range: 16% - 33%, Rating: 4.9, Features: Lightweight, Backlit Keyboard, SSD Storage, Warranty: 3 Years Years, Color: Blue"
LAP-DEL-5,Laptop,Dell,Dell Laptop Model-795,98401,20,30,4.7,"Backlit Keyboard, High-Performance GPU, SSD Storage",Out of Stock,2 Years,Silver,"Category: Laptop, Brand: Dell, Name: Dell Laptop Model-795, Price: ₹98401, Discount Range: 20% - 30%, Rating: 4.7, Features: Backlit Keyboard, High-Performance GPU, SSD Storage, Warranty: 2 Years Years, Color: Silver"
LAP-MIC-10,Laptop,Microsoft,Microsoft Laptop Model-800,113827,17,31,3.4,"High-Performance GPU, Touchscreen, Backlit Keyboard",Out of Stock,1 Year,Blue,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-800, Price: ₹113827, Discount Range: 17% - 31%, Rating: 3.4, Features: High-Performance GPU, Touchscreen, Backlit Keyboard, Warranty: 1 Year Years, Color: Blue"
HEA-SEN-12,Headphones,Sennheiser,Sennheiser Headphones Model-767,70486,16,23,4.9,"Wireless, Foldable, Noise Cancellation",In Stock,1 Year,White,"Category: Headphones, Brand: Sennheiser, Name: Sennheiser Headphones Model-767, Price: ₹70486, Discount Range: 16% - 23%, Rating: 4.9, Features: Wireless, Foldable, Noise Cancellation, Warranty: 1 Year Years, Color: White"
HEA-JBL-5,Headphones,JBL,JBL Headphones Model-122,65050,17,29,4.8,"Waterproof, Bass Boost, Foldable",In Stock,2 Years,Black,"Category: Headphones, Brand: JBL, Name: JBL Headphones Model-122, Price: ₹65050, Discount Range: 17% - 29%, Rating: 4.8, Features: Waterproof, Bass Boost, Foldable, Warranty: 2 Years Years, Color: Black"
HEA-ANK-5,Headphones,Anker,Anker Headphones Model-741,142225,16,44,3.4,"Waterproof, Bass Boost, Wireless",In Stock,1 Year,Blue,"Category: Headphones, Brand: Anker, Name: Anker Headphones Model-741, Price: ₹142225, Discount Range: 16% - 44%, Rating: 3.4, Features: Waterproof, Bass Boost, Wireless, Warranty: 1 Year Years, Color: Blue"
LAP-APP-6,Laptop,Apple,Apple Laptop Model-779,47763,19,21,4.9,"Backlit Keyboard, Lightweight, Touchscreen",Out of Stock,2 Years,Black,"Category: Laptop, Brand: Apple, Name: Apple Laptop Model-779, Price: ₹47763, Discount Range: 19% - 21%, Rating: 4.9, Features: Backlit Keyboard, Lightweight, Touchscreen, Warranty: 2 Years Years, Color: Black"
SMA-FOS-13,Smartwatch,Fossil,Fossil Smartwatch Model-278,132314,7,42,3.1,"GPS, Customizable Watch Faces, Waterproof",Out of Stock,1 Year,Blue,"Category: Smartwatch, Brand: Fossil, Name: Fossil Smartwatch Model-278, Price: ₹132314, Discount Range: 7% - 42%, Rating: 3.1, Features: GPS, Customizable Watch Faces, Waterproof, Warranty: 1 Year Years, Color: Blue"
LAP-HP-7,Laptop,HP,HP Laptop Model-990,41744,16,27,4.5,"SSD Storage, Lightweight, Backlit Keyboard",Out of Stock,3 Years,White,"Category: Laptop, Brand: HP, Name: HP Laptop Model-990, Price: ₹41744, Discount Range: 16% - 27%, Rating: 4.5, Features: SSD Storage, Lightweight, Backlit Keyboard, Warranty: 3 Years Years, Color: White"
SMA-FIT-15,Smartwatch,Fitbit,Fitbit Smartwatch Model-296,105263,11,49,4.3,"Waterproof, Fitness Tracking, GPS",Out of Stock,2 Years,Black,"Category: Smartwatch, Brand: Fitbit, Name: Fitbit Smartwatch Model-296, Price: ₹105263, Discount Range: 11% - 49%, Rating: 4.3, Features: Waterproof, Fitness Tracking, GPS, Warranty: 2 Years Years, Color: Black"
TAB-MIC-2,Tablet,Microsoft,Microsoft Tablet Model-890,14053,18,21,3.8,"Stylus Support, Detachable Keyboard, Quad Speakers",In Stock,3 Years,Silver,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-890, Price: ₹14053, Discount Range: 18% - 21%, Rating: 3.8, Features: Stylus Support, Detachable Keyboard, Quad Speakers, Warranty: 3 Years Years, Color: Silver"
LAP-MIC-5,Laptop,Microsoft,Microsoft Laptop Model-165,90363,15,48,3.4,"Touchscreen, High-Performance GPU, SSD Storage",In Stock,1 Year,Silver,"Category: Laptop, Brand: Microsoft, Name: Microsoft Laptop Model-165, Price: ₹90363, Discount Range: 15% - 48%, Rating: 3.4, Features: Touchscreen, High-Performance GPU, SSD Storage, Warranty: 1 Year Years, Color: Silver"
SMA-ONE-4,Smartphone,OnePlus,OnePlus Smartphone Model-754,141484,20,50,4.3,"Water Resistant, 5G, AMOLED Display",Out of Stock,3 Years,Black,"Category: Smartphone, Brand: OnePlus, Name: OnePlus Smartphone Model-754, Price: ₹141484, Discount Range: 20% - 50%, Rating: 4.3, Features: Water Resistant, 5G, AMOLED Display, Warranty: 3 Years Years, Color: Black"
TAB-MIC-15,Tablet,Microsoft,Microsoft Tablet Model-552,101687,5,23,4.1,"10-inch Display, Detachable Keyboard, Long Battery Life",In Stock,2 Years,Silver,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-552, Price: ₹101687, Discount Range: 5% - 23%, Rating: 4.1, Features: 10-inch Display, Detachable Keyboard, Long Battery Life, Warranty: 2 Years Years, Color: Silver"
TAB-MIC-6,Tablet,Microsoft,Microsoft Tablet Model-295,67152,18,26,3.9,"Long Battery Life, 10-inch Display, Stylus Support",In Stock,3 Years,White,"Category: Tablet, Brand: Microsoft, Name: Microsoft Tablet Model-295, Price: ₹67152, Discount Range: 18% - 26%, Rating: 3.9, Features: Long Battery Life, 10-inch Display, Stylus Support, Warranty: 3 Years Years, Color: White"
